<2012-07-07 15:41:44 +0800> c-return DataManager:119 Dir glob
<2012-07-07 15:41:51 +0800>     call (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>   return (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800> c-return (eval):1 Class new
<2012-07-07 15:41:51 +0800>   return (eval):1 RPG::BGM fade
<2012-07-07 15:41:51 +0800>     line Scene_Base:119 Scene_Base fadeout_all
<2012-07-07 15:41:51 +0800>     call (eval):1 RPG::BGS fade
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::BGS fade
<2012-07-07 15:41:51 +0800>   c-call (eval):1 Audio bgs_fade
<2012-07-07 15:41:51 +0800> c-return (eval):1 Audio bgs_fade
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::BGS fade
<2012-07-07 15:41:51 +0800>   c-call (eval):1 Class new
<2012-07-07 15:41:51 +0800>     call (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800>   return (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:51 +0800> c-return (eval):1 Class new
<2012-07-07 15:41:51 +0800>   return (eval):1 RPG::BGS fade
<2012-07-07 15:41:51 +0800>     line Scene_Base:120 Scene_Base fadeout_all
<2012-07-07 15:41:51 +0800>     call (eval):1 RPG::ME fade
<2012-07-07 15:41:51 +0800>     line (eval):1 RPG::ME fade
<2012-07-07 15:41:51 +0800>   c-call (eval):1 Audio me_fade
<2012-07-07 15:41:51 +0800> c-return (eval):1 Audio me_fade
<2012-07-07 15:41:51 +0800>   return (eval):1 RPG::ME fade
<2012-07-07 15:41:51 +0800>     line Scene_Base:121 Scene_Base fadeout_all
<2012-07-07 15:41:51 +0800>   c-call Scene_Base:121 Graphics frame_rate
<2012-07-07 15:41:51 +0800> c-return Scene_Base:121 Graphics frame_rate
<2012-07-07 15:41:51 +0800>   c-call Scene_Base:121 Graphics fadeout
<2012-07-07 15:41:52 +0800> c-return Scene_Base:121 Graphics fadeout
<2012-07-07 15:41:52 +0800>     line Scene_Base:122 Scene_Base fadeout_all
<2012-07-07 15:41:52 +0800>     call (eval):1 RPG::BGM stop
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::BGM stop
<2012-07-07 15:41:52 +0800>   c-call (eval):1 Audio bgm_stop
<2012-07-07 15:41:52 +0800> c-return (eval):1 Audio bgm_stop
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::BGM stop
<2012-07-07 15:41:52 +0800>   c-call (eval):1 Class new
<2012-07-07 15:41:52 +0800>     call (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>   return (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800> c-return (eval):1 Class new
<2012-07-07 15:41:52 +0800>   return (eval):1 RPG::BGM stop
<2012-07-07 15:41:52 +0800>     line Scene_Base:123 Scene_Base fadeout_all
<2012-07-07 15:41:52 +0800>     call (eval):1 RPG::BGS stop
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::BGS stop
<2012-07-07 15:41:52 +0800>   c-call (eval):1 Audio bgs_stop
<2012-07-07 15:41:52 +0800> c-return (eval):1 Audio bgs_stop
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::BGS stop
<2012-07-07 15:41:52 +0800>   c-call (eval):1 Class new
<2012-07-07 15:41:52 +0800>     call (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800>   return (eval):1 RPG::AudioFile initialize
<2012-07-07 15:41:52 +0800> c-return (eval):1 Class new
<2012-07-07 15:41:52 +0800>   return (eval):1 RPG::BGS stop
<2012-07-07 15:41:52 +0800>     line Scene_Base:124 Scene_Base fadeout_all
<2012-07-07 15:41:52 +0800>     call (eval):1 RPG::ME stop
<2012-07-07 15:41:52 +0800>     line (eval):1 RPG::ME stop
<2012-07-07 15:41:52 +0800>   c-call (eval):1 Audio me_stop
<2012-07-07 15:41:52 +0800> c-return (eval):1 Audio me_stop
<2012-07-07 15:41:52 +0800>   return (eval):1 RPG::ME stop
<2012-07-07 15:41:52 +0800>   return Scene_Base:125 Scene_Base fadeout_all
<2012-07-07 15:41:52 +0800>     line Scene_Title:128 Scene_Title command_shutdown
<2012-07-07 15:41:52 +0800>     call SceneManager:77 SceneManager exit
<2012-07-07 15:41:52 +0800>     line SceneManager:78 SceneManager exit
<2012-07-07 15:41:52 +0800>   return SceneManager:79 SceneManager exit
<2012-07-07 15:41:52 +0800>   return Scene_Title:129 Scene_Title command_shutdown
<2012-07-07 15:41:52 +0800> c-return Window_Selectable:213 Method call
<2012-07-07 15:41:52 +0800>   return Window_Selectable:214 Window_Selectable call_handler
<2012-07-07 15:41:52 +0800>   return Window_Command_2:137 Window_Command call_ok_handler
<2012-07-07 15:41:52 +0800>   return Window_Command_2:227 Window_Command sendMSG
<2012-07-07 15:41:52 +0800>   return Comp_TitleCommand:24 Comp_Command onClick
<2012-07-07 15:41:52 +0800>     line Mouse Comp:282 CMouse run
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:282 CMouse update
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:282 CMouse update
<2012-07-07 15:41:52 +0800>   return Mouse Comp:283 CMouse run
<2012-07-07 15:41:52 +0800> c-return (eval):6 Proc call
<2012-07-07 15:41:52 +0800>   return (eval):7 Scene_Base update_basic
<2012-07-07 15:41:52 +0800>   return Scene_Base:43 Scene_Base update
<2012-07-07 15:41:52 +0800>     call Scene_Base:35 Scene_Base scene_changing?
<2012-07-07 15:41:52 +0800>     line Scene_Base:36 Scene_Base scene_changing?
<2012-07-07 15:41:52 +0800>     call SceneManager:40 SceneManager scene
<2012-07-07 15:41:52 +0800>     line SceneManager:41 SceneManager scene
<2012-07-07 15:41:52 +0800>   return SceneManager:42 SceneManager scene
<2012-07-07 15:41:52 +0800>   return Scene_Base:37 Scene_Base scene_changing?
<2012-07-07 15:41:52 +0800>     line Scene_Base:16 Scene_Base main
¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­¡­
<2012-07-07 15:41:52 +0800>     call Scene_Base:55 Scene_Base pre_terminate
<2012-07-07 15:41:52 +0800>   return Scene_Base:56 Scene_Base pre_terminate
<2012-07-07 15:41:52 +0800>     line Scene_Base:17 Scene_Base main
<2012-07-07 15:41:52 +0800>     call Scene_Title:30 Scene_Title terminate
<2012-07-07 15:41:52 +0800>     line Scene_Title:31 Scene_Title terminate
<2012-07-07 15:41:52 +0800>     call Scene_Base:60 Scene_Base terminate
<2012-07-07 15:41:52 +0800>     line Scene_Base:61 Scene_Base terminate
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:61 Graphics freeze
<2012-07-07 15:41:52 +0800> c-return Scene_Base:61 Graphics freeze
<2012-07-07 15:41:52 +0800>     line Scene_Base:62 Scene_Base terminate
<2012-07-07 15:41:52 +0800>     call Scene_Base:102 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>     line Scene_Base:103 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:103 Kernel instance_variables
<2012-07-07 15:41:52 +0800> c-return Scene_Base:103 Kernel instance_variables
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:103 Array each
<2012-07-07 15:41:52 +0800>     line Scene_Base:104 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800> c-return Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800>     line Scene_Base:105 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800> c-return Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800>     line Scene_Base:104 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800> c-return Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800>     line Scene_Base:105 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800> c-return Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800>     line Scene_Base:104 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800> c-return Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800>     line Scene_Base:105 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800> c-return Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800>     line Scene_Base:104 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800> c-return Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800>     line Scene_Base:105 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800> c-return Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800>     line Scene_Base:104 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800> c-return Scene_Base:104 Kernel instance_variable_get
<2012-07-07 15:41:52 +0800>     line Scene_Base:105 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800> c-return Scene_Base:105 Kernel is_a?
<2012-07-07 15:41:52 +0800>     call Window_Command_2:210 Window_Command dispose
<2012-07-07 15:41:52 +0800>     line Window_Command_2:211 Window_Command dispose
<2012-07-07 15:41:52 +0800>     call Window_Base:23 Window_Base dispose
<2012-07-07 15:41:52 +0800>     line Window_Base:24 Window_Base dispose
<2012-07-07 15:41:52 +0800>   c-call Window_Base:24 Window disposed?
<2012-07-07 15:41:52 +0800> c-return Window_Base:24 Window disposed?
<2012-07-07 15:41:52 +0800>   c-call Window_Base:24 Window contents
<2012-07-07 15:41:52 +0800> c-return Window_Base:24 Window contents
<2012-07-07 15:41:52 +0800>   c-call Window_Base:24 Bitmap dispose
<2012-07-07 15:41:52 +0800> c-return Window_Base:24 Bitmap dispose
<2012-07-07 15:41:52 +0800>     line Window_Base:25 Window_Base dispose
<2012-07-07 15:41:52 +0800>   c-call Window_Base:25 Window dispose
<2012-07-07 15:41:52 +0800> c-return Window_Base:25 Window dispose
<2012-07-07 15:41:52 +0800>   return Window_Base:26 Window_Base dispose
<2012-07-07 15:41:52 +0800>     line Window_Command_2:212 Window_Command dispose
<2012-07-07 15:41:52 +0800>   c-call Window_Command_2:212 Array each
<2012-07-07 15:41:52 +0800>     line Window_Command_2:212 Window_Command dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:130 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     line Mouse Comp:131 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800>     line Mouse Comp:134 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:65 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:66 CMouse::UICore del
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   return Mouse Comp:67 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:135 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800>   return Mouse Comp:136 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     line Window_Command_2:212 Window_Command dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:130 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     line Mouse Comp:131 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800>     line Mouse Comp:134 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:65 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:66 CMouse::UICore del
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   return Mouse Comp:67 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:135 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800>   return Mouse Comp:136 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     line Window_Command_2:212 Window_Command dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:130 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     line Mouse Comp:131 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:131 Array each
<2012-07-07 15:41:52 +0800>     line Mouse Comp:134 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>     call Mouse Comp:65 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:66 CMouse::UICore del
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 BasicObject ==
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:66 Array delete
<2012-07-07 15:41:52 +0800>   return Mouse Comp:67 CMouse::UICore del
<2012-07-07 15:41:52 +0800>     line Mouse Comp:135 CMouse::Component dispose
<2012-07-07 15:41:52 +0800>   c-call Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800> c-return Mouse Comp:135 Sprite dispose
<2012-07-07 15:41:52 +0800>   return Mouse Comp:136 CMouse::Component dispose
<2012-07-07 15:41:52 +0800> c-return Window_Command_2:212 Array each
<2012-07-07 15:41:52 +0800>   return Window_Command_2:213 Window_Command dispose
<2012-07-07 15:41:52 +0800> c-return Scene_Base:103 Array each
<2012-07-07 15:41:52 +0800>   return Scene_Base:107 Scene_Base dispose_all_windows
<2012-07-07 15:41:52 +0800>     line Scene_Base:63 Scene_Base terminate
<2012-07-07 15:41:52 +0800>     call Scene_Base:87 Scene_Base dispose_main_viewport
<2012-07-07 15:41:52 +0800>     line Scene_Base:88 Scene_Base dispose_main_viewport
<2012-07-07 15:41:52 +0800>   c-call Scene_Base:88 Viewport dispose
<2012-07-07 15:41:52 +0800> c-return Scene_Base:88 Viewport dispose
<2012-07-07 15:41:52 +0800>   return Scene_Base:89 Scene_Base dispose_main_viewport
<2012-07-07 15:41:52 +0800>   return Scene_Base:64 Scene_Base terminate
<2012-07-07 15:41:52 +0800>     line Scene_Title:32 Scene_Title terminate
<2012-07-07 15:41:52 +0800>     call SceneManager:83 SceneManager snapshot_for_background
<2012-07-07 15:41:52 +0800>     line SceneManager:84 SceneManager snapshot_for_background
<2012-07-07 15:41:52 +0800>     line SceneManager:85 SceneManager snapshot_for_background
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Graphics snap_to_bitmap
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font initialize
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font name=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font name=
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font size=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font size=
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font bold=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font bold=
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font italic=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font italic=
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font outline=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font outline=
<2012-07-07 15:41:52 +0800>   c-call SceneManager:85 Font shadow=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font shadow=
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Font initialize
<2012-07-07 15:41:52 +0800> c-return SceneManager:85 Graphics snap_to_bitmap
<2012-07-07 15:41:52 +0800>     line SceneManager:86 SceneManager snapshot_for_background
<2012-07-07 15:41:52 +0800>   c-call SceneManager:86 Bitmap blur
<2012-07-07 15:41:52 +0800> c-return SceneManager:86 Bitmap blur
<2012-07-07 15:41:52 +0800>   return SceneManager:87 SceneManager snapshot_for_background
